ID,Mã Tài Xế,Họ và Tên,Số Điện Thoại,Bằng Lái,Địa Bàn,Tuyến Chính,Trạng Thái,Biển Số Xe,Lương Cơ Bản,Đơn Giá Km,Số Chuyến Đăng Ký,Số Chuyến Hoàn Thành,Số Chuyến Đang Chạy,Tổng Km Đã Đi,Lương Chuyến Đi,Tổng Lương Thực Nhận
353,TX-3865-353,"Vũ Hải Hải",0993578384,E-63771,"Hà Nội","Hà Nội ➔ Cần Thơ",ON_TRIP,29B-103.53,5000000,2000,1,0,1,0,0,5000000
298,TX-7798-298,"Vũ Hải Hải",0957112801,E-89459,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Hà Nội",ON_TRIP,49B-102.98,5000000,2000,1,0,1,0,0,5000000
828,TX-2429-828,"Vũ Hải Long",0986826976,E-46913,"Bến xe Vũng Tàu","Cần Thơ ➔ Vũng Tàu",RESTING,65B-108.28,5000000,2000,1,0,1,0,0,5000000
675,TX-7441-675,"Vũ Hải Nam",0985746717,E-26229,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Đà Lạt",AVAILABLE,79B-106.75,5000000,2000,2,0,2,0,0,5000000
664,TX-6334-664,"Vũ Hải Sơn",0952667425,E-19446,"Nha Trang","TP. Hồ Chí Minh ➔ Nha Trang",AVAILABLE,51B-106.64,5000000,2000,4,0,4,0,0,5000000
994,TX-8942-994,"Vũ Hải Sơn",0934679836,E-79492,"Đà Lạt","Đà Lạt ➔ Đà Nẵng",ON_TRIP,49B-109.94,5000000,2000,2,0,2,0,0,5000000
133,TX-9521-133,"Vũ Hải Sơn",0952715651,E-61103,"Bến xe Mỹ Đình","ALL",RESTING,43B-101.33,5000000,2000,1,0,1,0,0,5000000
741,TX-3850-741,"Vũ Hải Tuấn",0959205587,E-28325,"Bến xe Phan Thiết","Đà Nẵng ➔ Phan Thiết",RESTING,43B-107.41,5000000,2000,3,0,3,0,0,5000000
724,TX-2140-724,"Vũ Hải Tuấn",0946052911,E-48900,"Cần Thơ","Cần Thơ ➔ Đà Lạt",AVAILABLE,65B-107.24,5000000,2000,6,0,6,0,0,5000000
669,TX-6824-669,"Vũ Hải Tuấn",0976558996,E-98605,"Đà Nẵng","Đà Nẵng ➔ TP. Hồ Chí Minh",ON_TRIP,43B-106.69,5000000,2000,7,0,7,0,0,5000000
225,TX-9744-225,"Vũ Hải Thắng",0917338292,E-42724,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Phan Thiết",ON_TRIP,29B-102.25,5000000,2000,0,0,0,0,0,5000000
598,TX-0059-598,"Vũ Hải Trung",0952470402,E-25483,"Bến xe Vũng Tàu","Vũng Tàu ➔ Đà Nẵng",ON_TRIP,72B-105.98,5000000,2000,0,0,0,0,0,5000000
963,TX-6022-963,"Vũ Hữu Hải",0973372967,E-13191,"Bến xe Vũng Tàu","Nha Trang ➔ Vũng Tàu",ON_TRIP,79B-109.63,5000000,2000,0,0,0,0,0,5000000
708,TX-0609-708,"Vũ Hữu Hải",0986088324,E-84020,"Cần Thơ","Cần Thơ ➔ Nha Trang",ON_TRIP,65B-107.08,5000000,2000,1,0,1,0,0,5000000
88,TX-4782-88,"Vũ Hữu Long",0996451981,E-57656,"Bến xe Mỹ Đình","ALL",AVAILABLE,51B-100.88,5000000,2000,1,0,1,0,0,5000000
972,TX-6872-972,"Vũ Hữu Long",0922390916,E-61876,"Bến xe phía Nam Nha Trang","Cần Thơ ➔ Nha Trang",RESTING,65B-109.72,5000000,2000,1,0,1,0,0,5000000
26,TX-8548-26,"Vũ Hữu Nam",0910381383,E-69113,"Đà Lạt","Đà Lạt ➔ Nha Trang",ON_TRIP,49B-100.26,5000000,2000,0,0,0,0,0,5000000
441,TX-3604-441,"Vũ Hữu Nam",0936593390,E-39392,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Phan Thiết",RESTING,29B-104.41,5000000,2000,2,0,2,0,0,5000000
670,TX-6924-670,"Vũ Hữu Phong",0928513043,E-72697,"Bến xe Trung tâm Cần Thơ","Vũng Tàu ➔ Cần Thơ",AVAILABLE,72B-106.70,5000000,2000,0,0,0,0,0,5000000
602,TX-0447-602,"Vũ Hữu Phong",0995486948,E-25305,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ TP. Hồ Chí Minh",RESTING,49B-106.02,5000000,2000,2,0,2,0,0,5000000
771,TX-6854-771,"Vũ Hữu Phong",0917943861,E-84609,"Nha Trang","Nha Trang ➔ Hà Nội",ON_TRIP,79B-107.71,5000000,2000,1,0,1,0,0,5000000
822,TX-1809-822,"Vũ Hữu Sơn",0942816707,E-32925,"Vũng Tàu","Vũng Tàu ➔ Hà Nội",ON_TRIP,72B-108.22,5000000,2000,2,0,2,0,0,5000000
721,TX-1843-721,"Vũ Hữu Tuấn",0927640752,E-20505,"Bến xe Liên tỉnh Đà Lạt","Hà Nội ➔ Đà Lạt",RESTING,29B-107.21,5000000,2000,2,0,2,0,0,5000000
876,TX-7335-876,"Vũ Hữu Tuấn",0925415023,E-82581,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ TP. Hồ Chí Minh",AVAILABLE,65B-108.76,5000000,2000,1,0,1,0,0,5000000
986,TX-8192-986,"Vũ Minh Dũng",0982464471,E-54540,"Đà Lạt","Đà Lạt ➔ Vũng Tàu",AVAILABLE,49B-109.86,5000000,2000,10,0,10,0,0,5000000
463,TX-6036-463,"Vũ Minh Hải",0955891854,E-88576,"Bến xe Vũng Tàu","Phan Thiết ➔ Vũng Tàu",AVAILABLE,86B-104.63,5000000,2000,0,0,0,0,0,5000000
75,TX-3412-75,"Vũ Minh Hải",0933080529,E-38126,"Bến xe phía Nam Nha Trang","Đà Nẵng ➔ Nha Trang",AVAILABLE,79B-100.75,5000000,2000,0,0,0,0,0,5000000
974,TX-7058-974,"Vũ Minh Hải",0950080262,E-25317,"Vũng Tàu","Vũng Tàu ➔ Phan Thiết",AVAILABLE,72B-109.74,5000000,2000,19,0,19,0,0,5000000
772,TX-6955-772,"Vũ Minh Long",0937176592,E-52468,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Đà Lạt",AVAILABLE,65B-107.72,5000000,2000,0,0,0,0,0,5000000
106,TX-6672-106,"Vũ Minh Long",0962380149,E-29362,"Bến xe Vũng Tàu","Vũng Tàu ➔ Đà Nẵng",ON_TRIP,49B-101.06,5000000,2000,0,0,0,0,0,5000000
481,TX-8183-481,"Vũ Minh Nam",0934160070,E-63431,"Bến xe Phan Thiết","Phan Thiết ➔ Nha Trang",AVAILABLE,29B-104.81,5000000,2000,1,0,1,0,0,5000000
162,TX-2862-162,"Vũ Minh Nam",0921744445,E-14143,"Bến xe Vũng Tàu","Vũng Tàu ➔ Phan Thiết",AVAILABLE,49B-101.62,5000000,2000,0,0,0,0,0,5000000
537,TX-3938-537,"Vũ Minh Nam",0939571159,E-89645,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-105.37,5000000,2000,4,0,4,0,0,5000000
53,TX-1216-53,"Vũ Minh Phong",0983461382,E-74759,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Đà Lạt",ON_TRIP,43B-100.53,5000000,2000,0,0,0,0,0,5000000
525,TX-2724-525,"Vũ Minh Quang",0981120475,E-32351,"Bến xe Vũng Tàu","Vũng Tàu ➔ Đà Nẵng",ON_TRIP,43B-105.25,5000000,2000,1,0,1,0,0,5000000
705,TX-0315-705,"Vũ Minh Quang",0992378920,E-43070,"Hà Nội","Hà Nội ➔ Cần Thơ",ON_TRIP,29B-107.05,5000000,2000,1,0,1,0,0,5000000
444,TX-3946-444,"Vũ Minh Quang",0961663503,E-79848,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Cần Thơ",AVAILABLE,65B-104.44,5000000,2000,1,0,1,0,0,5000000
583,TX-8503-583,"Vũ Minh Tuấn",0986340988,E-71235,"Bến xe Phan Thiết","Phan Thiết ➔ Vũng Tàu",ON_TRIP,86B-105.83,5000000,2000,1,0,1,0,0,5000000
652,TX-5188-652,"Vũ Minh Trung",0929425862,E-51892,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Đà Nẵng",RESTING,65B-106.52,5000000,2000,1,0,1,0,0,5000000
472,TX-7100-472,"Vũ Minh Trung",0959773336,E-43734,"Bến xe phía Nam Nha Trang","TP. Hồ Chí Minh ➔ Nha Trang",RESTING,51B-104.72,5000000,2000,1,0,1,0,0,5000000
81,TX-4055-81,"Vũ Quang Hải",0927096847,E-57963,"Hà Nội","Hà Nội ➔ Đà Nẵng",ON_TRIP,29B-100.81,5000000,2000,0,0,0,0,0,5000000
371,TX-5789-371,"Vũ Quang Hải",0981571843,E-11320,"Bến xe Vũng Tàu","Vũng Tàu ➔ Cần Thơ",AVAILABLE,79B-103.71,5000000,2000,1,0,1,0,0,5000000
782,TX-7942-782,"Vũ Quang Phong",0914831936,E-12550,"Bến xe Vũng Tàu","Vũng Tàu ➔ TP. Hồ Chí Minh",RESTING,72B-107.82,5000000,2000,1,0,1,0,0,5000000
249,TX-2378-249,"Vũ Quang Phong",0921013152,E-63267,"Hà Nội","Hà Nội ➔ Cần Thơ",ON_TRIP,29B-102.49,5000000,2000,1,0,1,0,0,5000000
28,TX-8747-28,"Vũ Quang Phong",0961763313,E-37111,"Bến xe Mỹ Đình","ALL",ON_TRIP,65B-100.28,5000000,2000,2,0,2,0,0,5000000
116,TX-7725-116,"Vũ Quang Quang",0920086082,E-48352,"Bến xe Mỹ Đình","ALL",ON_TRIP,65B-101.16,5000000,2000,3,0,3,0,0,5000000
620,TX-2156-620,"Vũ Quang Sơn",0913777724,E-49679,"Cần Thơ","Cần Thơ ➔ Đà Lạt",ON_TRIP,65B-106.20,5000000,2000,7,0,7,0,0,5000000
16,TX-7562-16,"Vũ Quang Thắng",0921089595,E-57230,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Hà Nội",ON_TRIP,51B-100.16,5000000,2000,0,0,0,0,0,5000000
799,TX-9560-799,"Vũ Quang Thắng",0986458792,E-35680,"Phan Thiết","Phan Thiết ➔ Hà Nội",ON_TRIP,86B-107.99,5000000,2000,3,0,3,0,0,5000000
126,TX-8801-126,"Vũ Quang Trung",0915664173,E-46174,"Bến xe Trung tâm Cần Thơ","Đà Lạt ➔ Cần Thơ",AVAILABLE,72B-101.26,5000000,2000,0,0,0,0,0,5000000
196,TX-6639-196,"Vũ Thành Hải",0982620739,E-50505,"Bến xe Vũng Tàu","Phan Thiết ➔ Vũng Tàu",AVAILABLE,65B-101.96,5000000,2000,0,0,0,0,0,5000000
190,TX-5972-190,"Vũ Thành Hải",0954175046,E-30846,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Đà Nẵng",ON_TRIP,72B-101.90,5000000,2000,0,0,0,0,0,5000000
181,TX-4986-181,"Vũ Thành Nam",0976398823,E-72428,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Đà Lạt",AVAILABLE,43B-101.81,5000000,2000,1,0,1,0,0,5000000
860,TX-5722-860,"Vũ Thành Phong",0918613755,E-46626,"Nha Trang","Cần Thơ ➔ Nha Trang",RESTING,65B-108.60,5000000,2000,1,0,1,0,0,5000000
807,TX-0314-807,"Vũ Thành Quang",0979462622,E-78598,"Bến xe Phan Thiết","Phan Thiết ➔ Vũng Tàu",AVAILABLE,86B-108.07,5000000,2000,1,1,0,180,360000,5360000
101,TX-6160-101,"Vũ Thành Thắng",0996236741,E-76725,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,43B-101.01,5000000,2000,1,0,1,0,0,5000000
937,TX-3442-937,"Vũ Thành Thắng",0957937100,E-59146,"Bến xe Mỹ Đình","Hà Nội ➔ Đà Lạt",RESTING,29B-109.37,5000000,2000,1,0,1,0,0,5000000
820,TX-1611-820,"Vũ Văn Dũng",0955685754,E-45821,"Bến xe phía Nam Nha Trang","Cần Thơ ➔ Nha Trang",AVAILABLE,65B-108.20,5000000,2000,0,0,0,0,0,5000000
127,TX-8904-127,"Vũ Văn Hải",0939521073,E-35183,"Bến xe phía Nam Nha Trang","Hà Nội ➔ Nha Trang",AVAILABLE,86B-101.27,5000000,2000,2,0,2,0,0,5000000
339,TX-2316-339,"Vũ Văn Long",0991482643,E-54943,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ TP. Hồ Chí Minh",ON_TRIP,79B-103.39,5000000,2000,1,0,1,0,0,5000000
878,TX-7536-878,"Vũ Văn Nam",0936937184,E-88706,"Bến xe Vũng Tàu","Vũng Tàu ➔ TP. Hồ Chí Minh",AVAILABLE,72B-108.78,5000000,2000,0,0,0,0,0,5000000
38,TX-9720-38,"Vũ Văn Nam",0934873890,E-89417,"Vũng Tàu","Vũng Tàu ➔ Nha Trang",ON_TRIP,72B-100.38,5000000,2000,0,0,0,0,0,5000000
37,TX-9625-37,"Vũ Văn Phong",0924640780,E-77566,"Bến xe Mỹ Đình","ALL",ON_TRIP,43B-100.37,5000000,2000,2,0,2,0,0,5000000
248,TX-2269-248,"Vũ Văn Phong",0946397574,E-20980,"Bến xe phía Nam Nha Trang","Đà Lạt ➔ Nha Trang",AVAILABLE,51B-102.48,5000000,2000,0,0,0,0,0,5000000
880,TX-7735-880,"Vũ Văn Phong",0917982067,E-51480,"Bến xe Vũng Tàu","TP. Hồ Chí Minh ➔ Vũng Tàu",AVAILABLE,51B-108.80,5000000,2000,1,0,1,0,0,5000000
3,TX-6244-3,"Vũ Văn Quang",0938936695,E-89931,"Bến xe Vũng Tàu","Đà Lạt ➔ Vũng Tàu",AVAILABLE,79B-100.03,5000000,2000,0,0,0,0,0,5000000
806,TX-0220-806,"Vũ Văn Quang",0949476681,E-56446,"Bến xe Miền Đông mới","Vũng Tàu ➔ TP. Hồ Chí Minh",RESTING,72B-108.06,5000000,2000,1,0,1,0,0,5000000
845,TX-4159-845,"Vũ Văn Sơn",0939826485,E-41882,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Cần Thơ",RESTING,43B-108.45,5000000,2000,1,0,1,0,0,5000000
733,TX-3046-733,"Vũ Văn Sơn",0946469145,E-91196,"Đà Nẵng","Đà Nẵng ➔ Nha Trang",ON_TRIP,43B-107.33,5000000,2000,4,0,4,0,0,5000000
546,TX-4873-546,"Vũ Văn Tuấn",0947672271,E-63156,"Đà Lạt","Đà Lạt ➔ Vũng Tàu",AVAILABLE,49B-105.46,5000000,2000,2,0,2,0,0,5000000
630,TX-3097-630,"Vũ Văn Trung",0974852362,E-89544,"Bến xe phía Nam Nha Trang","Vũng Tàu ➔ Nha Trang",AVAILABLE,72B-106.30,5000000,2000,1,0,1,0,0,5000000
